time_limit, cost_limit, E_time, E_cost, P_success_inf, P_success_sup, P_success_confidence, time_distribution_low, time_distribution_up, time_distribution_hist, cost_distribution_low, cost_distribution_up, cost_distribution_hist, t_d_dk, t_d_cp, t_d_cc, t_d_dsr,  p_d_dk, p_d_cp, p_d_cc, p_d_dsr, t_a_ad, t_a_ic, t_a_p, t_a_sp, t_a_bf, t_a_ss, t_a_fue, p_a_ad, p_a_ic, p_a_p, p_a_sp, p_a_bf, p_a_ss, p_a_fue, w_a_ad, w_a_ic, w_a_p, w_a_sp, w_a_bf, w_a_ss, w_a_fue, wp_a_ad, wp_a_ic, wp_a_p, wp_a_sp, wp_a_bf, wp_a_ss, wp_a_fue
10000, None, 1299.07, 410.966, 0.901855, 1.0, 0.95, 10.0, 100000.0, 9654; 255; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 81, 144.0, 3457.0, 1886; 1134; 375; 1124; 909; 700; 553; 37; 462; 353; 278; 252; 141; 128; 148; 146; 104; 67; 73; 53; 49; 54; 72; 135; 71; 58; 38; 44; 55; 34; 49; 32; 33; 27; 34; 24; 19; 12; 18; 25; 16; 15; 14; 9; 17; 15; 6; 8; 7; 11; 3; 3; 6; 5; 3; 5; 4; 4; 5; 0; 1; 3; 2; 1; 0; 0; 3; 1; 3; 2; 0; 2; 2; 2; 3; 3; 1; 0; 2; 1; 2; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
2000, None, 607.691, 409.867, 0.901855, 1.0, 0.95, 440.0, 100000.0, 9972; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 11, 310.0, 2468.0, 4047; 1585; 1025; 629; 403; 262; 128; 22; 36; 34; 384; 268; 236; 89; 69; 39; 45; 35; 119; 94; 49; 45; 26; 22; 32; 13; 22; 33; 20; 18; 17; 8; 13; 7; 6; 8; 5; 5; 12; 6; 8; 6; 2; 4; 4; 1; 2; 5; 3; 4; 4; 2; 1; 4; 2; 3; 1; 0; 2; 2; 3; 1; 2; 0; 1; 0; 1; 3; 0; 2; 1; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 1; 1; 1; 1; 0; 1; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1800, None, 549.744, 186.581, 0.901855, 1.0, 0.95, 440.0, 100000.0, 9985; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 4, 140.0, 1887.0, 2801; 2463; 1717; 566; 905; 602; 341; 123; 164; 108; 76; 25; 47; 18; 7; 1; 2; 2; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 12; 1; 2; 0; 0; 1; 0; 0; 0; 1; 2; 1; 1; 0; 1; 0; 0; 0; 0; 0; 1; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1600, None, 993.951, 735.925, 0.897759, 0.996418, 0.95, 44.0, 100000.0, 9007; 899; 57; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 28, 44.0, 3404.0, 8; 13; 18; 22; 17; 39; 44; 42; 55; 56; 68; 91; 285; 1166; 597; 450; 408; 565; 1422; 883; 544; 489; 259; 196; 197; 185; 209; 195; 140; 126; 116; 108; 122; 99; 79; 85; 64; 50; 55; 51; 45; 52; 25; 31; 30; 19; 24; 18; 5; 21; 9; 9; 9; 7; 11; 9; 4; 8; 5; 4; 3; 2; 3; 2; 2; 3; 4; 0; 4; 4; 2; 2; 0; 1; 0; 0; 0; 2; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1500, None, 558.93, 393.636, 0.901855, 1.0, 0.95, 10.0, 100000.0, 9937; 54; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7, 142.0, 4559.0, 1541; 1741; 1240; 916; 725; 627; 483; 529; 310; 263; 209; 178; 143; 246; 152; 55; 53; 69; 53; 38; 41; 45; 43; 42; 22; 24; 31; 17; 25; 17; 14; 11; 9; 9; 13; 6; 6; 7; 3; 6; 3; 2; 3; 2; 3; 3; 1; 0; 3; 1; 2; 1; 2; 3; 2; 1; 1; 0; 1; 1; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1400, None, 794.626, 262.659, 0.901855, 1.0, 0.95, 38.0, 100000.0, 9886; 82; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 29, 130.0, 2582.0, 2084; 1962; 1697; 738; 595; 230; 233; 302; 339; 226; 118; 108; 40; 19; 28; 340; 143; 157; 101; 39; 44; 15; 36; 80; 49; 48; 29; 19; 9; 14; 27; 31; 12; 13; 11; 8; 5; 1; 10; 4; 6; 1; 0; 4; 1; 2; 3; 6; 1; 0; 1; 4; 0; 0; 0; 0; 0; 1; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1500, None, 1214.25, 201.047, 0.897759, 0.996418, 0.95, 441.0, 100000.0, 9777; 153; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 70, 140.0, 2311.0, 4683; 1883; 1149; 760; 473; 404; 14; 23; 29; 32; 20; 15; 14; 6; 65; 46; 53; 25; 31; 35; 15; 10; 21; 18; 12; 5; 9; 7; 15; 11; 26; 8; 8; 4; 1; 4; 0; 3; 12; 7; 2; 2; 2; 1; 3; 0; 7; 2; 2; 1; 0; 1; 2; 3; 2; 1; 1; 1; 0; 1; 0; 1; 1; 1; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1400, None, 548.972, 194.21, 0.901855, 1.0, 0.95, 440.0, 100000.0, 9969; 27; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 4, 140.0, 2059.0, 2827; 2465; 1584; 1022; 643; 434; 278; 185; 116; 74; 81; 42; 32; 20; 17; 17; 6; 6; 3; 2; 15; 22; 18; 11; 11; 4; 4; 2; 2; 1; 1; 3; 7; 8; 2; 4; 0; 0; 1; 1; 2; 2; 5; 2; 2; 0; 2; 3; 0; 0; 1; 2; 1; 0; 1; 1; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1300, None, 804.51, 763.143, 0.901085, 0.999531, 0.95, 10.0, 100000.0, 9880; 84; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 34, 143.0, 3192.0, 26; 29; 38; 48; 44; 54; 63; 74; 97; 60; 72; 77; 130; 129; 2759; 1455; 762; 429; 299; 205; 210; 182; 148; 119; 197; 168; 163; 199; 137; 139; 159; 120; 100; 90; 69; 70; 97; 71; 69; 44; 42; 47; 53; 38; 43; 27; 20; 19; 25; 17; 21; 22; 19; 15; 16; 16; 14; 10; 13; 9; 8; 9; 7; 9; 10; 5; 9; 4; 4; 5; 4; 4; 3; 4; 2; 0; 3; 1; 3; 2; 2; 0; 2; 1; 0; 2; 0; 1; 1; 0; 1; 1; 0; 1; 2; 0; 1; 0; 1; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1200, None, 902.049, 1041.16, 0.901085, 0.999531, 0.95, 9.0, 100000.0, 9778; 181; 3; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 37, 32.0, 3890.0, 16; 14; 6; 30; 32; 64; 57; 50; 51; 74; 78; 77; 108; 136; 430; 577; 329; 158; 184; 276; 296; 275; 184; 261; 1070; 444; 387; 282; 620; 418; 244; 216; 239; 476; 230; 193; 155; 156; 233; 127; 87; 78; 86; 68; 53; 31; 44; 34; 30; 29; 17; 22; 8; 14; 19; 12; 10; 8; 9; 15; 7; 5; 4; 4; 10; 5; 4; 4; 3; 2; 3; 0; 4; 3; 0; 3; 0; 0; 1; 1; 1; 0; 0; 2; 0; 1; 0; 1; 0; 0; 0; 2; 1; 1; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1100, None, 1242.0, 400.124, 0.897759, 0.996418, 0.95, 12.0, 100000.0, 9681; 238; 5; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 75, 145.0, 3612.0, 1883; 1496; 597; 615; 919; 711; 563; 471; 350; 275; 42; 251; 218; 208; 125; 127; 90; 52; 67; 59; 43; 74; 67; 54; 53; 30; 29; 73; 45; 28; 27; 22; 30; 32; 20; 22; 13; 16; 26; 18; 13; 13; 9; 11; 17; 15; 9; 14; 2; 7; 7; 7; 2; 3; 4; 2; 2; 0; 1; 0; 2; 1; 2; 3; 1; 0; 2; 1; 1; 2; 0; 0; 0; 0; 0; 1; 1; 1; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
1000, None, 796.361, 247.715, 0.901855, 1.0, 0.95, 25.0, 100000.0, 9830; 139; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 29, 141.0, 3281.0, 5117; 1770; 948; 499; 100; 21; 132; 238; 89; 41; 14; 42; 180; 163; 103; 41; 64; 10; 25; 42; 18; 28; 58; 12; 24; 35; 11; 13; 22; 15; 12; 14; 6; 8; 8; 0; 2; 3; 6; 3; 4; 14; 3; 1; 2; 1; 4; 5; 1; 1; 1; 0; 8; 0; 0; 1; 0; 3; 0; 3; 0; 0; 0; 0; 2; 1; 0; 1; 0; 1; 0; 0; 0; 0; 0; 2; 1; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1, 100000, 100000, 100000, 100000, 1, 0.5, 1, 1, 8, 4, 1, 440, 1, 30, 720, 0.5, 0.3, 1, 0.8, 0.001, 0.2, 0.8, 10, 0, 0, 20, 0, 10, 10, 20, 50, 100, 0, 1, 0, 0
